Name,Rating,Address,City,State,ZIP Code,Latitude,Longitude
Bob's,5.0,CC Conjunto Nacional,Brasília,DF,70077-000,-15.79356,-47.8813
Bella Pão Panificadora,4.0,"Setor G Norte Cng , 06",Brasília,DF,72001-103,-15.79356,-47.8813
Instituto Rio Branco,4.0,"Setor de Administração Federal Sul, 5",Brasília,DF,70070-600,-15.79356,-47.8813
Yogoberry,4.5,Shopping Conjunto Nacional,Brasília,DF,70077-000,-15.79356,-47.8813
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.79276,-47.88358
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.79276,-47.88358
Cavalcante Ki Filé,4.5,"CLN, 405",Brasília,MA,70846-510,-15.79276,-47.88358
Mr. Berry,4.5,SDN CNB,Brasília,DF,,-15.79276,-47.88358
Stadt Bier,5.0,Liberty Mall,Brasília,DF,70712-904,-15.79276,-47.88358
Chiquinho Sorvetes,4.5,Conjunto Nacional,Brasília,DF,,-15.79276,-47.88358
Fogo de Chão,4.0,"SHS Q, 5",Brasília,DF,70315-000,-15.79276,-47.88358
Madero Brasília,4.0,"SCS, Quadra 07, Bloco A, s/n",Brasília,DF,,-15.79276,-47.88358
CONIC,3.5,"SCS Quadra, 01",Brasília,DF,70393-900,-15.79276,-47.88358
Original Cookies,4.0,CC Park shopping,Brasília,DF,71219-900,-15.79276,-47.88358
Bob's,5.0,CC Conjunto Nacional,Brasília,DF,70077-000,-15.79276,-47.88358
Praça Chico Mendes,4.5,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.79276,-47.88358
Los Paleteros,4.5,"SDN, Bloco Único, Térreo",Brasilia,DF,,-15.79276,-47.88358
Samuçaí,4.0,"Spne, 908",Brasília,DF,,-15.79276,-47.88358
Hajimê,4.0,"SCLN, 201",Brasília,DF,70832-530,-15.79276,-47.88358
Yogoberry,4.5,Shopping Conjunto Nacional,Brasília,DF,70077-000,-15.79276,-47.88358
Bar do Calaf,4.5,"SBS, Quadra 2",Brasília,DF,70070-120,-15.79276,-47.88358
Dog Lanches,4.5,"Campus Darcy Ribeiro, UnB, Area 1",Brasília,DF,,-15.79276,-47.88358
Café Gabel,5.0,CC Taguatinga,Brasília,DF,71950-904,-15.79276,-47.88358
Chaminé bar e restaurante,4.0,"SCLN 402 Bloco A, 19-24",Brasília,DF,,-15.79276,-47.88358
Monumental Axis,4.5,Esplanada dos Ministérios,Brasília,DF,70050-000,-15.79751,-47.86669
National Congress of Brazil,4.0,Praça dos 3 Poderes,Brasília,DF,70160-900,-15.79751,-47.86669
Palácio Itamaraty,4.5,Esplanda dos Ministérios,Brasília,DF,70170-900,-15.79751,-47.86669
Praça dos Três Poderes,4.0,Praça dos Três Poderes,Brasília,DF,70100-000,-15.79751,-47.86669
Restaurante Escola,4.0,"Praça dos Três Poderes, 10º andar, Anexo IV",Brasília,DF,70160-900,-15.79751,-47.86669
Palácio do Buriti,4.0,Eixo Monumental Oeste,Brasília,DF,70160-900,-15.79751,-47.86669
Supremo Tribunal Federal - STF,4.0,Praça dos Três Poderes,Brasília,DF,70175-900,-15.79751,-47.86669
Palácio do Planalto,4.0,Praça dos Três Poderes,Brasília,DF,70100-000,-15.79751,-47.86669
Rural Mansões,5.0,R. da Escola do Córrego,Brasília,DF,70160-900,-15.79751,-47.86669
Panteão da Pátria e da Liberdade Tancredo Neves,3.0,Praça dos Três Podres S/N,Brasília,DF,70100-000,-15.79751,-47.86669
Bosque dos Constituintes,4.0,Esplanada dos Ministérios,Brasília,DF,,-15.79751,-47.86669
Espaço Lúcio Costa,3.5,Praça dos Três Poderes,Brasília,DF,,-15.79751,-47.86669
Senac,4.0,Praça dos Três Poderes,Zona Cívico-Administrativa,DF,70165-900,-15.79751,-47.86669
Museu Histórico De Brasilia,2.5,Praça Dos Três Poderes,Brasília,DF,,-15.79751,-47.86669
Jardim Secreto - Câmara dos Deputados,4.0,Anexo IV da Câmara dos Deputados,Brasília,DF,70160-900,-15.79751,-47.86669
Esquina do Calaf,3.0,ERL - Norte - Brasília,Brasília,DF,,-15.79751,-47.86669
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.79297,-47.882997
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.79297,-47.882997
Cavalcante Ki Filé,4.5,"CLN, 405",Brasília,MA,70846-510,-15.79297,-47.882997
Chiquinho Sorvetes,4.5,Conjunto Nacional,Brasília,DF,,-15.79297,-47.882997
Fogo de Chão,4.0,"SHS Q, 5",Brasília,DF,70315-000,-15.79297,-47.882997
Stadt Bier,5.0,Liberty Mall,Brasília,DF,70712-904,-15.79297,-47.882997
Madero Brasília,4.0,"SCS, Quadra 07, Bloco A, s/n",Brasília,DF,,-15.79297,-47.882997
CONIC,3.5,"SCS Quadra, 01",Brasília,DF,70393-900,-15.79297,-47.882997
Mr. Berry,4.5,SDN CNB,Brasília,DF,,-15.79297,-47.882997
Original Cookies,4.0,CC Park shopping,Brasília,DF,71219-900,-15.79297,-47.882997
Praça Chico Mendes,4.5,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.79297,-47.882997
Samuçaí,4.0,"Spne, 908",Brasília,DF,,-15.79297,-47.882997
Bob's,5.0,CC Conjunto Nacional,Brasília,DF,70077-000,-15.79297,-47.882997
Los Paleteros,4.5,"SDN, Bloco Único, Térreo",Brasilia,DF,,-15.79297,-47.882997
Dog Lanches,4.5,"Campus Darcy Ribeiro, UnB, Area 1",Brasília,DF,,-15.79297,-47.882997
Yogoberry,4.5,Shopping Conjunto Nacional,Brasília,DF,70077-000,-15.79297,-47.882997
Café Gabel,5.0,CC Taguatinga,Brasília,DF,71950-904,-15.79297,-47.882997
Bar do Calaf,4.5,"SBS, Quadra 2",Brasília,DF,70070-120,-15.79297,-47.882997
Chaminé bar e restaurante,4.0,"SCLN 402 Bloco A, 19-24",Brasília,DF,,-15.79297,-47.882997
Ice By Nice,4.0,"SDN Lote Único, 2",Brasília,DF,70077-900,-15.79297,-47.882997
Monumental Axis,4.5,Esplanada dos Ministérios,Brasília,DF,70050-000,-15.7993,-47.86937
Palácio Itamaraty,4.5,Esplanda dos Ministérios,Brasília,DF,70170-900,-15.7993,-47.86937
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.7993,-47.86937
National Congress of Brazil,4.0,Praça dos 3 Poderes,Brasília,DF,70160-900,-15.7993,-47.86937
Praça dos Três Poderes,4.0,Praça dos Três Poderes,Brasília,DF,70100-000,-15.7993,-47.86937
Palácio do Planalto,4.0,Praça dos Três Poderes,Brasília,DF,70100-000,-15.7993,-47.86937
Supremo Tribunal Federal - STF,4.0,Praça dos Três Poderes,Brasília,DF,70175-900,-15.7993,-47.86937
Restaurante Escola,4.0,"Praça dos Três Poderes, 10º andar, Anexo IV",Brasília,DF,70160-900,-15.7993,-47.86937
Panteão da Pátria e da Liberdade Tancredo Neves,3.0,Praça dos Três Podres S/N,Brasília,DF,70100-000,-15.7993,-47.86937
Palácio do Buriti,4.0,Eixo Monumental Oeste,Brasília,DF,70160-900,-15.7993,-47.86937
Espaço Lúcio Costa,3.5,Praça dos Três Poderes,Brasília,DF,,-15.7993,-47.86937
Museu Histórico De Brasilia,2.5,Praça Dos Três Poderes,Brasília,DF,,-15.7993,-47.86937
Jardim Secreto - Câmara dos Deputados,4.0,Anexo IV da Câmara dos Deputados,Brasília,DF,70160-900,-15.7993,-47.86937
Senac,4.0,Praça dos Três Poderes,Zona Cívico-Administrativa,DF,70165-900,-15.7993,-47.86937
Rural Mansões,5.0,R. da Escola do Córrego,Brasília,DF,70160-900,-15.7993,-47.86937
Esquina do Calaf,3.0,ERL - Norte - Brasília,Brasília,DF,,-15.7993,-47.86937
National Congress of Brazil,4.0,Praça dos 3 Poderes,Brasília,DF,70160-900,-15.80136,-47.86296
Praça dos Três Poderes,4.0,Praça dos Três Poderes,Brasília,DF,70100-000,-15.80136,-47.86296
Supremo Tribunal Federal - STF,4.0,Praça dos Três Poderes,Brasília,DF,70175-900,-15.80136,-47.86296
Monumental Axis,4.5,Esplanada dos Ministérios,Brasília,DF,70050-000,-15.80136,-47.86296
Brownieria,4.5,Shopping Pier 21,Brasília,DF,71573-402,-15.80136,-47.86296
Panteão da Pátria e da Liberdade Tancredo Neves,3.0,Praça dos Três Podres S/N,Brasília,DF,70100-000,-15.80136,-47.86296
Palácio do Planalto,4.0,Praça dos Três Poderes,Brasília,DF,70100-000,-15.80136,-47.86296
Espaço Lúcio Costa,3.5,Praça dos Três Poderes,Brasília,DF,,-15.80136,-47.86296
Palácio Itamaraty,4.5,Esplanda dos Ministérios,Brasília,DF,70170-900,-15.80136,-47.86296
Palácio do Buriti,4.0,Eixo Monumental Oeste,Brasília,DF,70160-900,-15.80136,-47.86296
Museu Histórico De Brasilia,2.5,Praça Dos Três Poderes,Brasília,DF,,-15.80136,-47.86296
Bosque dos Constituintes,4.0,Esplanada dos Ministérios,Brasília,DF,,-15.80136,-47.86296
Rural Mansões,5.0,R. da Escola do Córrego,Brasília,DF,70160-900,-15.80136,-47.86296
Restaurante Escola,4.0,"Praça dos Três Poderes, 10º andar, Anexo IV",Brasília,DF,70160-900,-15.80136,-47.86296
Jardim Secreto - Câmara dos Deputados,4.0,Anexo IV da Câmara dos Deputados,Brasília,DF,70160-900,-15.80136,-47.86296
Senac,4.0,Praça dos Três Poderes,Zona Cívico-Administrativa,DF,70165-900,-15.80136,-47.86296
Esquina Gourmet,3.0,R. 1  lt 01 lj 01,Brasília,DF,70803-100,-15.80136,-47.86296
Monumental Axis,4.5,Esplanada dos Ministérios,Brasília,DF,70050-000,-15.79825,-47.87266
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.79825,-47.87266
Palácio Itamaraty,4.5,Esplanda dos Ministérios,Brasília,DF,70170-900,-15.79825,-47.87266
National Congress of Brazil,4.0,Praça dos 3 Poderes,Brasília,DF,70160-900,-15.79825,-47.87266
Outro Calaf,3.5,"SBS, 2",Brasília,DF,70346-090,-15.79825,-47.87266
Restaurante Escola,4.0,"Praça dos Três Poderes, 10º andar, Anexo IV",Brasília,DF,70160-900,-15.79825,-47.87266
Palácio do Buriti,4.0,Eixo Monumental Oeste,Brasília,DF,70160-900,-15.79825,-47.87266
Museu Histórico da OAB,4.0,"Saus Q, 5",Brasília,DF,70070-939,-15.79825,-47.87266
Rural Mansões,5.0,R. da Escola do Córrego,Brasília,DF,70160-900,-15.79825,-47.87266
Jardim Secreto - Câmara dos Deputados,4.0,Anexo IV da Câmara dos Deputados,Brasília,DF,70160-900,-15.79825,-47.87266
Esquina do Calaf,3.0,ERL - Norte - Brasília,Brasília,DF,,-15.79825,-47.87266
Charlotte Express,3.0,"SAUS, 3",Brasília,DF,70070-934,-15.79825,-47.87266
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.79762,-47.87458
Monumental Axis,4.5,Esplanada dos Ministérios,Brasília,DF,70050-000,-15.79762,-47.87458
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.79762,-47.87458
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.79762,-47.87458
Bar do Calaf,4.5,"SBS, Quadra 2",Brasília,DF,70070-120,-15.79762,-47.87458
Cavalcante Ki Filé,4.5,"CLN, 405",Brasília,MA,70846-510,-15.79762,-47.87458
Palácio Itamaraty,4.5,Esplanda dos Ministérios,Brasília,DF,70170-900,-15.79762,-47.87458
Outro Calaf,3.5,"SBS, 2",Brasília,DF,70346-090,-15.79762,-47.87458
Mr. Berry,4.5,SDN CNB,Brasília,DF,,-15.79762,-47.87458
Chiquinho Sorvetes,4.5,Conjunto Nacional,Brasília,DF,,-15.79762,-47.87458
Original Cookies,4.0,CC Park shopping,Brasília,DF,71219-900,-15.79762,-47.87458
Yogoberry,4.5,Shopping Conjunto Nacional,Brasília,DF,70077-000,-15.79762,-47.87458
Panelinhas do Brasil,3.5,"SBS Quadra 01 Bloco C,19",Brasília,DF,70070110,-15.79762,-47.87458
Praça Chico Mendes,4.5,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.79762,-47.87458
Los Paleteros,4.5,"SDN, Bloco Único, Térreo",Brasilia,DF,,-15.79762,-47.87458
Bob's,5.0,CC Conjunto Nacional,Brasília,DF,70077-000,-15.79762,-47.87458
La Ursa,3.5,SBN Quadra 2,Brasília,DF,70040-905,-15.79762,-47.87458
Samuçaí,4.0,"Spne, 908",Brasília,DF,,-15.79762,-47.87458
Helado Monterrey,4.0,SDN CNB,Brasilia,DF,70077-900,-15.79762,-47.87458
Dog Lanches,4.5,"Campus Darcy Ribeiro, UnB, Area 1",Brasília,DF,,-15.79762,-47.87458
Monumental Axis,4.5,Esplanada dos Ministérios,Brasília,DF,70050-000,-15.79626,-47.87105
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.79626,-47.87105
National Congress of Brazil,4.0,Praça dos 3 Poderes,Brasília,DF,70160-900,-15.79626,-47.87105
Palácio Itamaraty,4.5,Esplanda dos Ministérios,Brasília,DF,70170-900,-15.79626,-47.87105
Supremo Tribunal Federal - STF,4.0,Praça dos Três Poderes,Brasília,DF,70175-900,-15.79626,-47.87105
La Ursa,3.5,SBN Quadra 2,Brasília,DF,70040-905,-15.79626,-47.87105
Restaurante Escola,4.0,"Praça dos Três Poderes, 10º andar, Anexo IV",Brasília,DF,70160-900,-15.79626,-47.87105
Palácio do Buriti,4.0,Eixo Monumental Oeste,Brasília,DF,70160-900,-15.79626,-47.87105
Museu Histórico da OAB,4.0,"Saus Q, 5",Brasília,DF,70070-939,-15.79626,-47.87105
Rural Mansões,5.0,R. da Escola do Córrego,Brasília,DF,70160-900,-15.79626,-47.87105
Museu Histórico De Brasilia,2.5,Praça Dos Três Poderes,Brasília,DF,,-15.79626,-47.87105
Senac,4.0,Praça dos Três Poderes,Zona Cívico-Administrativa,DF,70165-900,-15.79626,-47.87105
Restaurante Associação dos Empregados Appex Brasil,4.0,"SBN, Quadra, 02",Brasília,DF,70040-020,-15.79626,-47.87105
Jardim Secreto - Câmara dos Deputados,4.0,Anexo IV da Câmara dos Deputados,Brasília,DF,70160-900,-15.79626,-47.87105
Esquina do Calaf,3.0,ERL - Norte - Brasília,Brasília,DF,,-15.79626,-47.87105
Charlotte Express,3.0,"SAUS, 3",Brasília,DF,70070-934,-15.79626,-47.87105
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.79521,-47.87454
Monumental Axis,4.5,Esplanada dos Ministérios,Brasília,DF,70050-000,-15.79521,-47.87454
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.79521,-47.87454
Bar do Calaf,4.5,"SBS, Quadra 2",Brasília,DF,70070-120,-15.79521,-47.87454
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.79521,-47.87454
Cavalcante Ki Filé,4.5,"CLN, 405",Brasília,MA,70846-510,-15.79521,-47.87454
Palácio Itamaraty,4.5,Esplanda dos Ministérios,Brasília,DF,70170-900,-15.79521,-47.87454
Mr. Berry,4.5,SDN CNB,Brasília,DF,,-15.79521,-47.87454
Chiquinho Sorvetes,4.5,Conjunto Nacional,Brasília,DF,,-15.79521,-47.87454
Outro Calaf,3.5,"SBS, 2",Brasília,DF,70346-090,-15.79521,-47.87454
La Ursa,3.5,SBN Quadra 2,Brasília,DF,70040-905,-15.79521,-47.87454
Yogoberry,4.5,Shopping Conjunto Nacional,Brasília,DF,70077-000,-15.79521,-47.87454
Original Cookies,4.0,CC Park shopping,Brasília,DF,71219-900,-15.79521,-47.87454
Panelinhas do Brasil,3.5,"SBS Quadra 01 Bloco C,19",Brasília,DF,70070110,-15.79521,-47.87454
Praça Chico Mendes,4.5,Campus Universitário Darcy Ribeiro,Brasília,DF,70910-900,-15.79521,-47.87454
Los Paleteros,4.5,"SDN, Bloco Único, Térreo",Brasilia,DF,,-15.79521,-47.87454
Bob's,5.0,CC Conjunto Nacional,Brasília,DF,70077-000,-15.79521,-47.87454
Mormaii,3.5,SCN Q 5 BL A  lj 84,Brasília,DF,70715-900,-15.79521,-47.87454
Samuçaí,4.0,"Spne, 908",Brasília,DF,,-15.79521,-47.87454
Helado Monterrey,4.0,SDN CNB,Brasilia,DF,70077-900,-15.79521,-47.87454
Fogo de Chão,4.0,"SHS Q, 5",Brasília,DF,70315-000,-15.792664,-47.89194969
Madero Brasília,4.0,"SCS, Quadra 07, Bloco A, s/n",Brasília,DF,,-15.792664,-47.89194969
Brasilia TV Tower,4.5,Eixo Monumental,Brasília,DF,70070-350,-15.792664,-47.89194969
Kebab in Brasília,4.5,"Setor Hoteleiro Sul, 5",Brasília,DF,72011-000,-15.792664,-47.89194969
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.792664,-47.89194969
Parque Ana Lídia,4.5,"Parque da Cidade, s/n",Brasília,DF,,-15.792664,-47.89194969
Stadt Bier,5.0,Liberty Mall,Brasília,DF,70712-904,-15.792664,-47.89194969
Ulysses Guimarães Convention Center,4.5,"SDC, Ala Sul, 1º andar",Brasília,DF,70070-350,-15.792664,-47.89194969
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.792664,-47.89194969
The Falls,4.0,SHS Q 5 BL H e I,Brasília,DF,70322-912,-15.792664,-47.89194969
Churchill Lounge Bar,5.0,SHS Q 6  lj A,Brasília,DF,70316-000,-15.792664,-47.89194969
Restaurante San Marco,5.0,"Setor Hoteleiro Sul Quadra, 05",Brasília,DF,72011-000,-15.792664,-47.89194969
Páprica Burger,4.5,"SHS, s/n",Brasília,DF,70297-400,-15.792664,-47.89194969
CONIC,3.5,"SCS Quadra, 01",Brasília,DF,70393-900,-15.792664,-47.89194969
Nazareth Café,4.5,"SRTVS, 701",Brasília,DF,70340-000,-15.792664,-47.89194969
Diamantina,5.0,"SHN Quadra 2, Bloco E",Brasília,DF,70702-904,-15.792664,-47.89194969
Tertúlia Produtos Culturais,4.0,Complexo da Torre de TV Bloco H - Loja 265,Brasília,DF,,-15.792664,-47.89194969
Mosaico Grill,4.0,CLS 311 BL A - Asa Sul,Brasília - Asa Sul,DF,70364-510,-15.792664,-47.89194969
Mr. Berry,4.5,SDN CNB,Brasília,DF,,-15.792664,-47.89194969
Chiquinho Sorvetes,4.5,Conjunto Nacional,Brasília,DF,,-15.792664,-47.89194969
Ulysses Guimarães Convention Center,4.5,"SDC, Ala Sul, 1º andar",Brasília,DF,70070-350,-15.78611,-47.9007
Fogo de Chão,4.0,"SHS Q, 5",Brasília,DF,70315-000,-15.78611,-47.9007
Parque Ana Lídia,4.5,"Parque da Cidade, s/n",Brasília,DF,,-15.78611,-47.9007
Brasilia TV Tower,4.5,Eixo Monumental,Brasília,DF,70070-350,-15.78611,-47.9007
Secretaria de Turismo do Distrito Federal,4.5,Eixo Monumental,Brasília,DF,,-15.78611,-47.9007
Kebab in Brasília,4.5,"Setor Hoteleiro Sul, 5",Brasília,DF,72011-000,-15.78611,-47.9007
D'Macarons,4.0,"Eixo Monumental, Setor Divulgação Cultural",Brasília,DF,70070-350,-15.78611,-47.9007
Parque Nicolândia,3.0,"Parque Recreativo Sarah Kubitschek, 12",Brasília,DF,70610-300,-15.78611,-47.9007
Praça dos namorados,5.0,Via S1 5,Brasília,DF,,-15.78611,-47.9007
Tertúlia Produtos Culturais,4.0,Complexo da Torre de TV Bloco H - Loja 265,Brasília,DF,,-15.78611,-47.9007
MS Artes e Artesanatos,5.0,"SDC, Eixo Monumental, Torre de TV",Brasília,DF,,-15.78611,-47.9007
Churrascaria Potência do Sul,4.0,SAIS,Brasília,DF,70200-000,-15.78611,-47.9007
Brasília,4.0,Brasilia,Brasília,DF,,-15.78611,-47.9007
Madrugada,4.0,402 Sul,Sain,DF,,-15.78611,-47.9007
The Falls,4.0,SHS Q 5 BL H e I,Brasília,DF,70322-912,-15.78611,-47.9007
Praça do Cruzeiro,5.0,Eixo Monumental,Brasília,DF,,-15.78611,-47.9007
Churchill Lounge Bar,5.0,SHS Q 6  lj A,Brasília,DF,70316-000,-15.78611,-47.9007
Vivenda do Camarão,4.0,"SCS Quadra, 07",Brasília,DF,,-15.78611,-47.9007
Le Grand Restaurante,3.0,"SCS 202 Bloco B, 38",Brasília,DF,73025-045,-15.78611,-47.9007
Restaurante Universitário,2.0,,Lago Paranoá,DF,70910-900,-15.76502,-47.8584
Casa do Professor - Minas Buffet,2.0,Campus Universitário Darcy Ribeiro,Lago Paranoá,DF,70910-900,-15.76502,-47.8584
Memorial Darcy Ribeiro,4.0,Campus Darcy Ribeiro - Asa Norte,Brasília,DF,72415-100,-15.76502,-47.8584
Brasileiríssimo,3.0,Universidade de Brasília,Brasília,DF,70910-900,-15.76502,-47.8584
Parque Ana Lídia,4.5,"Parque da Cidade, s/n",Brasília,DF,,-15.7911626,-47.8976
Fogo de Chão,4.0,"SHS Q, 5",Brasília,DF,70315-000,-15.7911626,-47.8976
Ulysses Guimarães Convention Center,4.5,"SDC, Ala Sul, 1º andar",Brasília,DF,70070-350,-15.7911626,-47.8976
Madero Brasília,4.0,"SCS, Quadra 07, Bloco A, s/n",Brasília,DF,,-15.7911626,-47.8976
Brasilia TV Tower,4.5,Eixo Monumental,Brasília,DF,70070-350,-15.7911626,-47.8976
Parque Nicolândia,3.0,"Parque Recreativo Sarah Kubitschek, 12",Brasília,DF,70610-300,-15.7911626,-47.8976
D'Macarons,4.0,"Eixo Monumental, Setor Divulgação Cultural",Brasília,DF,70070-350,-15.7911626,-47.8976
Kebab in Brasília,4.5,"Setor Hoteleiro Sul, 5",Brasília,DF,72011-000,-15.7911626,-47.8976
Nazareth Café,4.5,"SRTVS, 701",Brasília,DF,70340-000,-15.7911626,-47.8976
Tertúlia Produtos Culturais,4.0,Complexo da Torre de TV Bloco H - Loja 265,Brasília,DF,,-15.7911626,-47.8976
MS Artes e Artesanatos,5.0,"SDC, Eixo Monumental, Torre de TV",Brasília,DF,,-15.7911626,-47.8976
Secretaria de Turismo do Distrito Federal,4.5,Eixo Monumental,Brasília,DF,,-15.7911626,-47.8976
Restaurante San Marco,5.0,"Setor Hoteleiro Sul Quadra, 05",Brasília,DF,72011-000,-15.7911626,-47.8976
Praça dos namorados,5.0,Via S1 5,Brasília,DF,,-15.7911626,-47.8976
Páprica Burger,4.5,"SHS, s/n",Brasília,DF,70297-400,-15.7911626,-47.8976
Peixe Na Rede,5.0,Centro Comercial Brasília Shopping,Brasília,DF,70715-900,-15.7911626,-47.8976
Churrascaria Potência do Sul,4.0,SAIS,Brasília,DF,70200-000,-15.7911626,-47.8976
The Falls,4.0,SHS Q 5 BL H e I,Brasília,DF,70322-912,-15.7911626,-47.8976
Mosaico Grill,4.0,CLS 311 BL A - Asa Sul,Brasília - Asa Sul,DF,70364-510,-15.7911626,-47.8976
Portland Square,4.0,,Bristol,BST,BS2,-15.7911626,-47.8976
La Fornacella,5.0,CLN 312 Bloco B,Brasília,DF,70765-520,-15.75038,-47.89166
Saborella,4.0,"CLN, 112",Brasília,DF,70762-530,-15.75038,-47.89166
Fast Nature,4.0,CLN 313 BL E 10 tér,Brasília,DF,70766-550,-15.75038,-47.89166
Valentina Pizzaria,4.5,"SCLN 214 BL A, 18",Brasília,DF,70873-510,-15.75038,-47.89166
Toscanello,4.5,"CLN 111 Bloco D,11-15",Brasília,DF,70754-540,-15.75038,-47.89166
Dona Lenha 413 Norte,4.5,CLN 413,Brasília,DF,70876-540,-15.75038,-47.89166
Whiskeria Berlim,4.0,CLN 111 BL C  lj 47/49,Brasília,DF,70754-530,-15.75038,-47.89166
Pão Dourado,3.5,"CLN 313 Bloco A, 17-25",Brasília,DF,70766-510,-15.75038,-47.89166
Chiquinhos Bar,4.5,"CLN 312, Bl. B, 10",Shcn,DF,,-15.75038,-47.89166
Santé 13,4.5,"SCLN 413, Bloco A, 40",Brasília,DF,70876-510,-15.75038,-47.89166
Parque Olhos D'água,4.5,"Sqn, 414",Asa Norte,DF,70877-000,-15.75038,-47.89166
Maori Gastronomia,4.5,"CLN, 110",Brasília,DF,70753-000,-15.75038,-47.89166
BFC,4.0,Cln 110 BLOCO B LOJA 62,Shcn,DF,,-15.75038,-47.89166
El Paso Texas,4.0,CLN 110,Brasília,DF,70753-520,-15.75038,-47.89166
Santuário,4.5,"CLN, 214",Brasília,DF,70873-530,-15.75038,-47.89166
El Negro,4.5,"CLN, 413",Shcn,DF,,-15.75038,-47.89166
GenghisKhan,5.0,"CLN 214, bloco C",Shcn,DF,,-15.75038,-47.89166
Sincera,3.5,"SCLN 112 bloco C,  2",Brasília,DF,70762-530,-15.75038,-47.89166
Bar do Chicão,5.0,CLN 312 bloco A,Shcn,DF,,-15.75038,-47.89166
Nazo,2.5,"CLN 214 Bloco D, 01",Brasília,DF,70610-460,-15.75038,-47.89166
Dudu Camargo Bar & Restaurante,4.5,"CLS, 303",Brasília,DF,70336-510,-15.79974,-47.88411
Bar do Calaf,4.5,"SBS, Quadra 2",Brasília,DF,70070-120,-15.79974,-47.88411
Dona Lenha,4.5,"SCLS, 202",Brasília,DF,70232-535,-15.79974,-47.88411
Madero Brasília,4.0,"SCS, Quadra 07, Bloco A, s/n",Brasília,DF,,-15.79974,-47.88411
Fogo de Chão,4.0,"SHS Q, 5",Brasília,DF,70315-000,-15.79974,-47.88411
Outro Calaf,3.5,"SBS, 2",Brasília,DF,70346-090,-15.79974,-47.88411
Fratello Uno Pizzaria,4.5,"CLS, 103",Brasília,DF,70343-530,-15.79974,-47.88411
Panelinhas do Brasil,3.5,"SBS Quadra 01 Bloco C,19",Brasília,DF,70070110,-15.79974,-47.88411
Nippon Restaurante,4.0,CLS 403 BL A  lj 28,Brasília,DF,70237-510,-15.79974,-47.88411
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.79974,-47.88411
CONIC,3.5,"SCS Quadra, 01",Brasília,DF,70393-900,-15.79974,-47.88411
Cavalcante Ki Filé,4.5,"CLN, 405",Brasília,MA,70846-510,-15.79974,-47.88411
Dom Francisco,4.5,CLS 402,Brasília,DF,70236-520,-15.79974,-47.88411
Museu Nacional de Brasília,4.0,"Setor Cultural Sul, Lote 2",Brasilia,DF,70310-000,-15.79974,-47.88411
Arena 10 Café Bistrô,4.0,"Setor Bancário Sul Quadra, 2",Brasilia,DF,70070-120,-15.79974,-47.88411
Pizzaria Molho de Tomate,4.0,CLS 403 BL A  lj 12,Brasília,DF,70237-510,-15.79974,-47.88411
Ticiana Werner Restaurante & Empório,4.0,CLS 201,Brasília,DF,70232-530,-15.79974,-47.88411
Kebab in Brasília,4.5,"Setor Hoteleiro Sul, 5",Brasília,DF,72011-000,-15.79974,-47.88411
La Gioconda,4.5,CLS 102 BL D  lj 35,Brasília,DF,70330-545,-15.79974,-47.88411
Limoncello Ristorante,4.5,"CLS, 402",Asa Sul,DF,70236-510,-15.79974,-47.88411
Coco Bambu,4.0,"SCN Quadra, 5",Shcn,DF,70715-900,-15.78971,-47.880585
Stadt Bier,5.0,Liberty Mall,Brasília,DF,70712-904,-15.78971,-47.880585
Objeto Encontrado,4.0,"CLN 102, Bloco B",Brasília,DF,70722-520,-15.78971,-47.880585
Tomatzo,4.5,Centro Comercial Conjunto Nacional,Brasília,DF,70077-900,-15.78971,-47.880585
Velvet PUB,4.0,"Cln 102 bloco B, 28-32",Shcn,DF,70722-520,-15.78971,-47.880585
